Handle,Score
siavash3339,0.0983225061039414
hamikeskin,0.0811092864162673
sajjadjohari,0.0973415155214509
chriscsg,0.081042060816759
zanghongnian123,0.0976984870945238
beangrandpapa,0.0975186388210673
ariaboy,0.0973415155214509
kakaxibt,0.1135422627663513
vitozhang66,0.081919194829391
yebiwe66,0.0973415155214509
mmaaxxaamm,0.0804690426114264
ahmedbkk,0.278619932780026
msfdc1,0.1147492894892497
ahadul361,0.3113748365684401
axil777,0.0271912749174223
ahsoli,0.0791117257451637
gavmishgoli2,0
nimashahverdi,0.0973415155214509
krachq,0.08162148146014
brayan1987,0.0809108108367666
chhotu24,0.1281468798209775
hamidath,0.0972788411231252
lasborne,0.0980173090338332
borkfelix,0.0650379598220793
luukassaar,0.113277774839023
kangoro67,0.2458497613612782
jondeli100,0.1147300540036258
dorchedeltamehrdad,0.1475283147946385
niuggg,0
banah22,0.0287037853456052
defflynn,0.0975186388210673
cdfl,0.0804690426114264
beflynn,0.0804690426114264
abflyn,0.0804690426114264
thxens,0.0975186388210673
j2vcker,0.0804690426114264
phoon3266,0.0654949748050791
jiangxingjun,0.2130863917408815
m-dream1,0.1134605119524498
popcorn223322,0.0628474397311491
mclamee,0.0982952563655389
iaohu740622,0.0819063899532942
tyelf,0.0655107339424239
vlvx1,0.0804690426114264
leila666,0.0982543817579351
maomaomao0,0.1135566893805692
spk1400,0
rousty71,0.0791117257451637
linkcai,0
lwjjjj,0.3440999837688686
zhouzspm3333,0.0488825405798271
lhj110046,0.0979764344262294
cuiliubi,0.1281468798209775
shenxianshu55,0.0655028543737515
kopayapaya,0.0804690426114264
kakashid,0.0655028543737515
zylzc,0.2457460053953102
novoseven,0.0654831554520705
pomokok,0.1135422627663513
pwrslava,0.0488825405798271
wong3eth,0.0321425422383797
kachiguso,0.1143453442911483
xiemoting,0.0976984870945238
zhuxiaoli326118,0.0976984870945238
gnijil,0.0613542614677272
sermolaev11,0.0818999875152458
bgdragon666,0.1135422627663513
mozukuuuu,0.1308169596690796
forever721,0.098047283746076
shahzad9nb,0.0809108108367666
kezhick,0.0489733909391908
maksmoroz91,0.2622398851907048
paomian520,0.1135422627663513
a9113,0.0979764344262294
i-nfts,0.0809108108367666
ernestofb1,0.0298093422953532
shrona5665,0.1131238909540319
raha1923,0.0973415155214509
wgbeacezuwyh6739,0.0655028543737515
arash-eth,0.0613542614677272
javad96321,0.0613542614677272
clarenceyang123,0.0976984870945238
38miyaou,0.1147300540036258
anus011,0.0489733909391908
larochkinivan,0.113277774839023
mehdi00012,0.0970499433205441
blacksaki,0.1134605119524498
ashestun,0.0315456771366753
flycry2021,0.1134605119524498
qianyuheng77,0.0978837853156609
mczeem,0.0646006437607605
vtalk-eth,0.0810196522835895
fiyinodebunmi,0.0628474397311491
ajjju007,0.081355780281131
idfoyez,0.0322442806079885
irfanp056,0.1131238909540319
sagar14519,0.1131238909540319
scorpianjaat,0.1131238909540319
pondisaro,0.1131238909540319
nakamotoarts,0.0791117257451637
huangxiaojiana,0.0613542614677272
chitikenasandhya,0.1281468798209775
pugune,0.1147396717464378
0xkydo,0.0810196522835895
loveyout269,0
zeeshancrysd,0.0975104638995465
fysp11,0.1474776395469633
kimihoo666,0.0650379598220793
alexx-ua,0.1309610592164375
maxfaktor2010,0.0809108108367666
sobhan9335,0.1134605119524498
lazybear0,0.113277774839023
glxtchboy,0.4093072448439978
oilime,0.0818647741059795
ocrypto,0.0811092864162673
main320,0.2130863917408815
ahadul49,0.1966720819179835
d-eduer,0.0654201189026912
top4sv,0.0613542614677272
derek447674,0.081355780281131
shrinmphead,0.1306304779019105
taisnot,0.0811092864162673
puguhhartono1987,0.113277774839023
mohammadmohseni9,0
willinghammarvin508,0.0655028543737515
zoroasterz,0.0804690426114264
moonnight2011,0.113277774839023
nigolov,0.1135566893805692
diamanterus,0.3767564402810304
iadreshawncc,0.1469328806344541
mistryal,0.1475283147946385
yurizeng,0.0975186388210673
2gis2016,0.098047283746076
atorillo,0.0970499433205441
epat20,0.0817207192498903
mohsen00a,0.113277774839023
techniciann,0.0816310851172126
yyds60314,0.0816118778030674
cpos123456,0.1281468798209775
chaosun1987,0.1146867741609721
bokababa914113,0.1134605119524498
cyberfly47,0.113277774839023
pooyataad,0.0646006437607605
travix90,0.0810196522835895
santanna86,0.0973415155214509
raiksibel,0.2130863917408815
emrahtoklu,0.0287037853456052
incea,0.0478276669627715
xtensaa,0.0979764344262294
jackey168,0.0818327619157375
chiapudding000,0.0650379598220793
oktaykurt,0.3440999837688686
mynost,0.1135422627663513
seok9202,0.081042060816759
headache100,0.0983415809208231
youga3,0.0804690426114264
agaashc,0.0653886006280016
yurii0101,0.0628474397311491
vadim59u,0
pritibitisi,0.0298093422953532
keepgoging,0.1135566893805692
dahuihub,0.0975186388210673
kopau777,0.0613542614677272
zulfi125,0.1281468798209775
xiatianesky,0.081042060816759
avtogen228,0.0791117257451637
shawn888,0.1281468798209775
foyugik,0.0791117257451637
hudijiang,0
akindejimicheal,0.0791117257451637
562864126,0.0652940458039326
gevargg,0.0613542614677272
ggkode,0.0654122393340188
elkukuy7,0.0435021804086247
liyanglu0606,0.0642972803668727
vingeorge777,0.0435021804086247
iprabhupawar,0.3767564402810304
shianqianyu,0.0976984870945238
mews04,0.0809108108367666
dedsw,0.0804690426114264
take7709,0.0972788411231252
moritagithu6,0.0478276669627715
300peses,0.0653373834316309
procryptor,0.0435021804086247
kulsa8,0.1135566893805692
jsone,0.0478276669627715
rumitium,0.0435021804086247
utilmind8,0.0613542614677272
dex1t,0.113277774839023
mrzohankhan,0.0973415155214509
lavromax,0.1281468798209775
tonystarkartpage,0.0791117257451637
amjad513,0.0975104638995465
dracokall,0.1803078768492602
dimon0vvv,0.0654122393340188
tangobull,0.0315456771366753
hojimxc,0.0972788411231252
dashastik888,0.0613542614677272
ezeotuka,0.0970499433205441
switch2crypto,0.1146338765755064
youngsora12,0.0975186388210673
xnokia5200,0.0654989145894153
0xlintan,0.1310966823198331
drunksnail88,0.0613542614677272
jiaojinqian,0.0980418337983955
ntara888,0.0613542614677272
bharat273,0.2949882903981264
divinewill09,0.098047283746076
gutsalyukalex,0.0613542614677272
jiory,0.0979764344262294
chapaevv123,0.0983470308685036
sergey1984x,0.0818455667918343
karamelkalen,0.0613542614677272
toby345,0.0653373834316309
justinzarate,0.0321425422383797
feriiii,0.0613542614677272
fenkove,0.0791117257451637
vladipap,0.0613542614677272
mamihealth,0.0613542614677272
melihaksan,0.0271912749174223
olegjt,0.0323460189775972
shmavik-lab,0.0976984870945238
shiyi1981,0.1281468798209775
bestnft,0.0654122393340188
ayrikgallery,0.0818583716679311
qweiy,0.0613542614677272
wlw173,0.1134605119524498
amiralijj,0.0975104638995465
tt0807,0.0978837853156609
zfw8,0.0982816314963376
btcsoo,0.0650379598220793
hamidrezaee008,0.0975186388210673
mandrin35,0.0811092864162673
umitsahintde,0.2130863917408815
tatlee69,0.1311390645396443
darkinglee,0.081042060816759
nohsungwoon,0.0628474397311491
shojaie-git,0.2458497613612782
ali1246,0.1135422627663513
memloop,0.0489733909391908
alispoop,0.0646006437607605
smokie17,0.0811092864162673
logo2323,0.0321425422383797
maric240511,0.081935200924512
shiregolem,0.0287037853456052
morashidian8,0.0642972803668727
eypoo,0.113277774839023
wangzi111333,0.1146915830323781
xinwencctv,0.0613542614677272
blamemr,0.0811092864162673
siarhei22,0.0628474397311491
kostasburj,0.0613542614677272
chrisppliu,0.0970499433205441
olgabn84,0.0811092864162673
arinuss,0.0464043446660744
romchiks,0.0464043446660744
vlassiksan,0.0613542614677272
simon03465,0.1135422627663513
olena1270,0.0809108108367666
alvekhov,0.0654201189026912
alexdevson,0.0970499433205441
showmik9,0.0628474397311491
ethbtcth,0.1147396717464378
zubayerulhasan,0.1135422627663513
aukfahim,0.0975104638995465
nodoshanei,0.0973415155214509
pratikbhangire123,0.0287037853456052
jabed25,0.0791117257451637
zhekinmaksim,0.1802678928428628
zihad904,0.0613542614677272
tokenomist,0.1135422627663513
rzigian,0.0816310851172126
livesawesome,0.0653649619219843
fletcherfetcher5,0.0791117257451637
admiralspook,0.0817207192498903
crawlerli,0.0804690426114264
gan-278611229,0.113277774839023
dcsax,0.0628474397311491
amit10cr,0.3604508196721311
raiyat808,0.0970499433205441
huyettoc,0.0975104638995465
raimbetov,0.0653886006280016
nepalimann,0.081355780281131
daleycillessen,0.0975186388210673
zhangrui3452,0.0628474397311491
nva1106,0.0628474397311491
liluoxun,0.1131238909540319
ezecrypto,0.0791117257451637
huutien123,0.0811092864162673
doremz,0.0811092864162673
muhammad-waqas-qureshi,0.1475029771708009
convose,0.2949882903981264
blenbedw,0.0975104638995465
darkstaff88,0.0791117257451637
bharateth,0.0435021804086247
zhixun8888,0
mevernom,0.1134605119524498
gtmarksman,0
4norim,0.0973415155214509
abolfazl963htz,0.098047283746076
nale71422,0.0818999875152458
babbaa,0.0978837853156609
talonm4,0.0490894775094888
mjraj9612,0.1281468798209775
patriksivayzi,0
cryptokkw,0.0490894775094888
cashmcrea,0
tomkirky,0.0980418337983955
soldier180,0.1135422627663513
gillyswrld,0.0970499433205441
junyi888,0.1134605119524498
benz-cn,0.0810196522835895
sslisen,0.1281468798209775
dddbw,0.1281468798209775
neeldaftary,0.048655414681418
miladvk,0.1281468798209775
gavin-zhong,0.0804690426114264
iamharryfoster,0.0435021804086247
0xtibanne,0.0315456771366753
wfangzi198,0
ethanbatess,0.0435021804086247
kamikagome,0.1311390645396443
zuevvvpavelll,0.0435021804086247
ivvankuznec,0.0435021804086247
markkuzminn,0.0435021804086247
iampaulgaines,0.0435021804086247
abelbryan,0.0435021804086247
toddnewton,0.0435021804086247
rogerjacks,0.0435021804086247
lubovsokkooll,0.0435021804086247
robertwater,0.0435021804086247
austindenniss,0.0435021804086247
danilkosarrrev,0.0435021804086247
andyykott,0.0435021804086247
nathphilips,0.0435021804086247
zer042,0.0613542614677272
provodag,0.2457978833782942
jack2003jack,0.0804690426114264
fefsan,0.0435021804086247
ryzhman32,0.2621846884141966
yoyyyyo,0.0810196522835895
junxian888,0.1134605119524498
1095722685,0.0323460189775972
yeruike001,0.0322442806079885
harshavardhan69,0.1469328806344541
doraaa1010,0.0804690426114264
cpaer,0.2622398851907048
pinderdoteth,0.0983143311824206
stella-ning,0.1146338765755064
jamieiu,0.1134605119524498
barmaley6531,0.2621846884141966
mikimouse222,0.114706009646596
defendmoon,0.1306304779019105
golushko,0.0791117257451637
t0zem00n,0.0973415155214509
rexi-ctrl,0.2458497613612782
conguabatkham,0.0613542614677272
riqingyujie,0.1475283147946385
phongvu113,0.0642972803668727
luisss100,0.0271912749174223
knightlin1,0.0791117257451637
btcwwww,0.1281468798209775
btcqqqq,0.1281468798209775
kongkong000,0.0804690426114264
sumarwan16,0.0628474397311491
promisebekh,0.065376781274993
sk297937,0.065376781274993
alibalali,0.1281468798209775
konecnylukas,0.2130863917408815
allenl99,0.0646006437607605
duka511,0.0628474397311491
onezhon,0.0804690426114264
ezaz077,0.0970499433205441
tomyia,0.0811092864162673
specyonax,0.1475029771708009
hessaminanloo,0.0817207192498903
psyfunt,0.0809108108367666
vhenao408,0.065376781274993
escottalexander,0.0804690426114264
salman5254,0.0972788411231252
shinesun0610,0.1281468798209775
komarros,0.0818807802011005
tuananh12022,0.0628474397311491
hoangdang1202,0.0287037853456052
mrpayne001,0.0983143311824206
kevintaooooo,0.0976984870945238
ngdotj,0.2130863917408815
cryptogod89,0.0271912749174223
himaozi,0.0613542614677272
avanish9696,0.0435021804086247
blibomboom,0.1135422627663513
hussont,0.0972788411231252
avicenne7,0.1144559483334856
agasiagas,0.1131238909540319
hsutaiwan,0.0655107339424239
abhinav2019,0.0975104638995465
voxel1922,0.1803078768492602
yadav70,0.0970499433205441
koroem,0.1281468798209775
35058y5,0.081042060816759
arfiloche,0.1474649707350444
cryptosandy,0.2294723248556157
jackisagoodboy,0.0490894775094888
x0oo11235oo0x,0.1135566893805692
jf8787,0.0978837853156609
kingstonthien,0.0810196522835895
kasparchen,0.0980418337983955
shimizumasako69,0.2457460053953102
bartbral,0.0810196522835895
adhdefi,0.0804690426114264
hwr12,0.0613542614677272
codedonus,0.113277774839023
xce7,0.0435021804086247
ipajcz,0.0654082995496826
licunbao,0.1135422627663513
aprince1988,0.0817431277830597
cryptosporidiummm,0.0816310851172126
goodfellow768,0.0483828636033271
mrib01,0.1147444806178437
guillaez,0.0613542614677272
prionhp,0.0970499433205441
juzheng1211,0.0815830668318495
kachie99,0.1131238909540319
qxb199,0.278619932780026
anna9898,0.0978837853156609
shufferletter,0
tiantian9898,0.1281468798209775
shuangming1219,0.0972788411231252
thomasmetzler,0.0650379598220793
mik0777,0.0983524808161841
vishalsachdev,0.0975186388210673
chinaxinjiapo,0
c50nk4,0.0980418337983955
chenkaifu3,0.0976984870945238
wealldisagree,0.0271912749174223
golftel,0.0646006437607605
cryptoman2571,0.0979764344262294
maestralno,0.0478276669627715
atakangs,0.1310882058758709
rimbab,0.0628474397311491
rabbit-hk,0.0315456771366753
breezeight,0.0970499433205441
sirboj,0.0982298569933728
daizhengxue,0.0818679753250037
gromandniblet,0.1639185411106875
admkowal,0.0975104638995465
peterishere2,0.0322442806079885
mehdiakrami1367,0.0811092864162673
cryptorbtree,0.1134605119524498
yuamlu,0.0325223654849189
wlodi1,0.0976984870945238
drairdrop,0.0654082995496826
xiaohai16888,0.0613542614677272
enmohsinali,0.08162148146014
hjwshr,0.0652940458039326
tibby1990,0.0287037853456052
resherwni,0.0819480058006088
henkisdabro,0.0983225061039414
zyancn,0.1281468798209775
vulcano3230,0.0972788411231252
bessonov0011,0.0613542614677272
lby8831,0.1135422627663513
mehdinaajafi1,0.1134605119524498
gitcoindonator,0.081919194829391
lvguoliang5551,0
flowrhythm,0.0976984870945238
xyyxyyxyyxyy,0.1474649707350444
pchuks9,0.0791117257451637
radanliev,0.0628474397311491
sicktastic,0.048655414681418
hsyangm,0.1134605119524498
goncalomagalhaes,0.0315456771366753
mrj2m,0.0982543817579351
262002600,0.3277344799785004
wonge97,0.0483828636033271
acidchukwu,0.0435021804086247
bratukhinab,0.0811092864162673
usagicrypto,0.048655414681418
cryptozr21,0.081042060816759
cryptozr28,0.0298093422953532
cryptozr20,0.081042060816759
cryptozr23,0.081042060816759
cryptozr22,0.081042060816759
cryptozr24,0.081042060816759
cryptozr27,0.081042060816759
cryptozr25,0.081042060816759
cryptozr26,0.081042060816759
cryptozr29,0.081042060816759
cryptozr37,0.081042060816759
cryptozr33,0.081042060816759
cryptozr32,0.081042060816759
cryptozr35,0.081042060816759
cryptozr34,0.081042060816759
cryptozr31,0.081042060816759
cryptozr36,0.081042060816759
cryptozr40,0.0298093422953532
cryptozr39,0.081042060816759
cryptozr5,0.0975104638995465
cryptozr48,0.081042060816759
cryptozr44,0.081042060816759
cryptozr45,0.0975104638995465
cryptozr49,0.081042060816759
cryptozr46,0.081042060816759
cryptozr43,0.0975104638995465
cryptozr50,0.081042060816759
cryptozr47,0.081042060816759
cryptozr42,0.0975104638995465
czajkoz,0.0287037853456052
shantao1986,0.0791117257451637
eluveite03,0.0815830668318495
oblivioustozero,0.0979764344262294
tanisland,0
afaringan,0.1131238909540319
zerosnacks,0.0818647741059795
ngnathan,0.0650379598220793
nicabarnimble,0.0491651861422918
shabanap056,0.0970499433205441
iamchono,0.0815830668318495
nukodim,0.0972788411231252
helendinh93,0.0488825405798271
shayan0293,0.0973415155214509
wqiang12,0.0809108108367666
babarkhaneth,0.1966720819179835
tingfungn,0.113277774839023
raho1,0.0818679753250037
macli001,0.0613542614677272
cheenukhurana,0.0983579307638646
vlad324,0.0654122393340188
thiangm,0.0628474397311491
amirghmohseni,0.1281468798209775
kounft,0.0976984870945238
hzrkorkmaz8251,0.0628474397311491
qjzz,0.1135422627663513
qingzhi880316,0.0809108108367666
kalamia07,0.0818647741059795
marcomanxyz,0.0655343726484412
mihir-bl,0.1134605119524498
miz2022,0.0979328348447854
mattyg,0.0654082995496826
xwxga,0.0975104638995465
xiaodaoxiao,0
pouya-barzegar,0.0804690426114264
gangganghaodeliuleigang,0.0980418337983955
daining1968,0.0818775789820763
amoweolubusayo,0.0486907453767261
ispeaknerd,0.0980418337983955
adebolaorogun,0.0973415155214509
extracxtion,0.0815830668318495
ify01,0.1131238909540319
dokimuko,0.1281468798209775
xindong66,0.0487866429782766
ukhagani,0.0613542614677272
lawali99,0.2450197136335339
zktriumphs,0.08162148146014
drx86,0
ugrs2,0.2130863917408815
powerslide34,0.0488825405798271
cryptogokhan,0.1311390645396443
jlajali,0.0791117257451637
kriptoibo,0.0287037853456052
usheny,0.1803078768492602
atolyepelitozu,0.098047283746076
pamstatz,0.0628474397311491
zeeshans1212,0.0973415155214509
yukiwaki,0.0287037853456052
mariann33,0.0982298569933728
akrolsmir,0.0271912749174223
auhau,0.0491349026891706
pandeyanujk,0.1135566893805692
junjie5033,0.1135422627663513
mithatcanakgun,0.0976984870945238
ahahaha67,0.0810196522835895
excellentcheepc,0.098047283746076
emilyhong02,0.0815830668318495
napogeof,0.1803078768492602
yourwaydao,0.1281468798209775
igorkostetskyi,0.0488825405798271
chl1017,0
wqh0109663,0.1638867708730461
nhhnghh,0.08162148146014
fanqiehuayuan,0.1135566893805692
j-pepper,0.0980445587722357
yur4ok,0.0980418337983955
tekhangorur,0.0810196522835895
sarthakkundra,0.081042060816759
noctherion,0.0809108108367666
regenethos,0.081042060816759
1fil,0.0642972803668727
hsl947,0.4093072448439978
0xfkr,0.0975186388210673
qylucia,0
xuexi1898,0.1134605119524498
haiyang0303,0.0484535249939433
partyzan12,0.0487866429782766
wuxinrong123,0.0978837853156609
xingcuiping,0.1135422627663513
xiechengsen,0.0983334059993024
vincentkhor,0.1134605119524498
randengxincao,0.3767564402810304
yjh96088,0.1134605119524498
linxiao3,0.0628474397311491
youqianhong,0.0818775789820763
starniark,0
wangmeixia3123,0.0488825405798271
feilongchi0406,0.0628474397311491
bessie199,0.1281468798209775
iuzunma,0.0811092864162673
chenliqin9770,0.0970499433205441
wmbb001,0.1135566893805692
jodicee4pg,0.0983524808161841
seemcat,0.0975186388210673
zhouqianhua6868,0.1135566893805692
haiaohua126,0.1281468798209775
qingquan732,0.0979764344262294
hancanji,0.0642972803668727
taoyuan158,0.0976984870945238
kidamnesiac1,0.0650379598220793
heting8879,0.0978837853156609
cagilakguc,0.0628474397311491
lenazeng,0
13191414194,0.1281468798209775
koala3509,0.1803078768492602
ljf201,0.0815830668318495
blbl333,0.1147204362608139
doreenye,0.0978837853156609
qiqimiao,0.0818775789820763
corn-potage,0.048655414681418
latkinn92,0.0613542614677272
michaelcjoseph,0.0816310851172126
gowthamkumar12,0.0435021804086247
kitakaze-kan,0.0972788411231252
satisatanica,0.0791117257451637
razingeo14,0.0653531425689757
shumim22,0.0464043446660744
mazanovn066,0.0464043446660744
prelongs,0.0791117257451637
zzlixuewen,0.0979764344262294
urijrostov17,0.0653531425689757
lebedevan896,0.0653531425689757
chichi3310,0.0975186388210673
haocuiping,0.0818775789820763
callmepaul,0.0478276669627715
arun1428,0.1310797294319087
akarpova856,0.0464043446660744
vereev,0.0613542614677272
larionovj7,0.0464043446660744
whalesslayer,0.1135566893805692
cryptoply-2023,0.0816118778030674
ivanguerrerodev,0.0628474397311491
rocky6178,0.0970499433205441
mike-codes,0.0654989145894153
homesquarepro,0.0322442806079885
chdonger,0.1134605119524498
sunxueyan413,0.0818775789820763
trustsocial,0.098047283746076
hyhgd8,0.0819255972674394
bciase,0.1630607446943702
songyue688,0.2130863917408815
tyhagler,0.0804690426114264
josephceth,0.0804690426114264
shaguoyutou,0.0650379598220793
s2lut,0.0654122393340188
shizel,0.1966966966966967
fregt,0.1135566893805692
cryptocyrus1996,0.098047283746076
prnthh,0.0811092864162673
radicalrebalancing,0.0975186388210673
milord12345,0.1134605119524498
piowlo11,0.0810196522835895
bityulya,0.0654122393340188
donetskiybandit,0.113277774839023
bartkuz,0.0435021804086247
makerealmoves,0.0818327619157375
eo210595,0.0791117257451637
lapinas836,0.0791117257451637
nvlasova6,0.0791117257451637
arinauskova,0.0791117257451637
alexabelaya,0.0791117257451637
ohioadam,0.081042060816759
hyperspot,0.0435021804086247
lordofthedance,0.0484535249939433
basictier,0.0435021804086247
akt33,0.0271912749174223
frontx25,0.0811092864162673
aviral10x,0.3277344799785004
zql888888,0.081042060816759
llikeyou,0.0815830668318495
wuxie913,0.0323460189775972
crrry,0.1281468798209775
degenfarmer,0.0982816314963376
korays12,0.0491449971735443
mikebat01,0.1639026559918668
fargozy55,0
wojtek-moc,0.0791117257451637
wumun5904,0.1281468798209775
alvaboswell,0.0975186388210673
abigailbowen,0.0975186388210673
aprencrypt,0.0435021804086247
iamdeadlyz,0.0816310851172126
lili2022888,0
aemeth,0.0973415155214509
lvsili5551,0
abaaac,0.0975104638995465
annelisa-gitcoin,0.0791117257451637
endles05,0.0791117257451637
sfh40542david,0.1135566893805692
viggo5vi,0.081042060816759
farzin7,0.1639026559918668
enu-kuro,0.0654989145894153
alhmim4370,0.0487008398610998
lutherfrances,0.0804690426114264
zoeclara,0.0650379598220793
michellesamson1,0.0804690426114264
zahidul0,0.0975104638995465
berksohto,0.4411326378539492
mintu1319,0.0791117257451637
yervand82,0.0983415809208231
tuantatfac,0.0970499433205441
athreekv,0.0983415809208231
toripicklehead35,0
jamesaamars,0.1281468798209775
corruptedaesthetic,0.0628474397311491
qsmyshine,0.0654082995496826
devinlamy,0.0628474397311491
climedao,0.1144559483334856
hado1990,0.2458497613612782
jadeyuja,0.0435021804086247
xuli0384,0.1803078768492602
neilzichen,0.0652940458039326
qingshe100,0.1134605119524498
royalraj101,0.1135422627663513
sevedkim,0.0804690426114264
ronaldmannak,0.081042060816759
yaozhengwu,0.081355780281131
palmbobo,0.0809108108367666
zhizhuoheart,0.0819384021435362
fengye1688,0
sigram,0.081919194829391
heistinyman,0.0970499433205441
ecotokenjames,0.0815830668318495
samuelfaithful,0.1131238909540319
susplendid,0.1135566893805692
rantumbits,0.0975186388210673
cheerup01,0.1966966966966967
leonthehunter,0.0271912749174223
ladybitecoin18,0
kyresearcher,0.098134482908964
laowang6676,0.0654831554520705
epauloo,0.1131238909540319
kamikazebr,0.0628474397311491
tmoutinho,0.048655414681418
mzolfaghari81,0.1135566893805692
x7xz812,0.0819608106767056
aminsoroushf,0.1281468798209775
alekvalpo,0.0973415155214509
sunny1414,0
wuguanqun1,0.0490894775094888
0xmfish,0.0976984870945238
ysjdx,0.1281468798209775
spaceybh1,0.1310882058758709
viktorblr1980,0.081042060816759
alirezaee8870,0.113277774839023
usee1100,0.0818647741059795
ichaichai,0.0980418337983955
0xrobin,0.0804690426114264
bruderbuck,0.0816310851172126
provodnik77,0.1802878848460615
jjldz,0.1135566893805692
mcbonton,0.1475283147946385
hhhh11122,0.0804690426114264
phokaanon,0.0818679753250037
joycejimm,0.1135422627663513
toanbm,0.0975104638995465
mixmarvel1,0.1143453442911483
ahmedabdelaziz2,0
ced185crypto,0.1311136352077576
peter0430snow,0.0323460189775972
charlicaro,0.1475283147946385
behtin,0.098047283746076
jthingelstad,0.1134605119524498
rheger7,0.0975186388210673
ar3zo,0.098047283746076
wangjunwang,0.2294723248556157
myfirstcup,0.0973415155214509
beihaili,0.0818647741059795
ticketid,0.0804690426114264
joker1orz,0
tosinid,0.0970499433205441
0xemperor,0.0810196522835895
jigar12332,0.4254843517138598
l0rd5n0w,0.0817431277830597
harris234,0.0654949748050791
saba2552,0.113277774839023
yueliu1009,0.1134605119524498
bobgooofy,0.0976984870945238
crvman,0.0804690426114264
coring01,0.0435021804086247
mooozii,0.1135566893805692
clem583,0.2294723248556157
zedigetir,0.048655414681418
serenae-fansubs,0.0816310851172126
harshmittal1750,0.0628474397311491
strikerhn013,0.113277774839023
rooli1989,0.0975186388210673
hak85580,0.0628474397311491
quasi2590,0.0271912749174223
jerryhe666,0.1134605119524498
show123055,0.081042060816759
aminikorfi,0.1135566893805692
interstellar4895,0.0483828636033271
manish8227,0.0975186388210673
miguelgaton,0.0819063899532942
670312120,0.081042060816759
tokyolu,0.0287037853456052
yase7777,0.0628474397311491
liunanfeng,0.1135566893805692
hrishi995,0.2622398851907048
franknelius,0
dane-b42,0.0487866429782766
wondermaey123,0.098047283746076
funmilayo21,0.0970499433205441
calculator,0.1966966966966967
rogotuo,0.0646006437607605
dcfstate,0.0652901060195964
trblueee,0.0298093422953532
juansamitier,0.0655658909231308
kinojoker,0.0981508327520055
ishaaqziyan,0.0435021804086247
yeqingjun,0
auroraxxr,0.0980418337983955
tonny1010,0.0804690426114264
kapil160907,0.0983143311824206
djebosh,0.08162148146014
luzhihp,0.0646006437607605
tonny1219,0.0271912749174223
bpinnyc,0.0817207192498903
vikions,0.0435021804086247
trapanotto,0.0271912749174223
jiahongjun,0.1135422627663513
vxdao11,0.0815830668318495
ashkan6868,0.2622398851907048
premetbirol,0.0628474397311491
cripto50,0.0819608106767056
jueans61,0
arrow006,0.0804690426114264
iambabywhale,0.0979764344262294
appindeksioo,0.0653373834316309
manpoldaram,0.0972788411231252
yvoronovskyi,0.0489733909391908
kenio,0.0642972803668727
gabriel6777,0.0975104638995465
htmobbo,0.0983415809208231
hradma,0.0975186388210673
lorento34,0.0321425422383797
sheepwoman,0.1135422627663513
samuraiturtle,0.0298093422953532
gonotes,0.0804690426114264
omidbln,0.1281468798209775
dharmesh2120,0.2294364529899199
atanik12,0.0978837853156609
afoskalex,0
msssa81,0
skpywatts,0.0654989145894153
akhjob,0.0978837853156609
kevin015015,0.1281468798209775
jesuswalks,0.0483828636033271
shamoyustar,0.0816118778030674
colloportusrow,0.08162148146014
mhdisharifi1,0.0804690426114264
kyoungraekim,0.0804690426114264
migbird,0.1131238909540319
nanativeman,0.0973415155214509
aicekongba,0.0818807802011005
lablinens,0.1131238909540319
szymcio32,0.0970499433205441
yilianb,0.0818807802011005
jackbrycesmith,0.0298093422953532
jarqstrauss,0
cygnus4,0.0804690426114264
jungleboy1015,0.0315456771366753
rechil10,0.081042060816759
cryptomde,0.2130580293834023
moneykot,0.0613542614677272
yololove1337,0.1803078768492602
solderneer,0.0642972803668727
yushuhau,0.0975186388210673
evelil90,0.0642972803668727
dyorme,0.3929995569339831
cryptbbq-eth,0.131130588095682
kant-bellamy,0.0978837853156609
livingearth2012,0.0791117257451637
proustywu,0.0973415155214509
dbubb2001,0.0483828636033271
zeblam,0.1134605119524498
flamerrr5,0.0976984870945238
brazil-bub,0.0483828636033271
dushyantgoswami,0.1135566893805692
luckychip00001,0.0791117257451637
daniela11311,0.0982298569933728
skyma2140,0.1308169596690796
jeteex,0.0979764344262294
pzajla2,0.0811092864162673
pankajmandaokar,0.0271912749174223
shavinac,0.0628474397311491
l3ml,0.1147492894892497
terebruckner,0.0298093422953532
brinchalove,0.0981808074642483
chorchain,0.2949882903981264
ferremarktca,0.0810196522835895
gangganghaoliu,0.0646006437607605
xiang161000,0.1469328806344541
mukamika,0.1281468798209775
dpkabantu,0.1147492894892497
mohamednour12,0.0818679753250037
hadartt,0.0973415155214509
waspsy8,0.1630607446943702
toluwaoa,0.1135422627663513
professorsugoi,0.0650379598220793
lokoroko113,0.0809108108367666
cryptosniper15,0.1965982375818441
bangpae95,0.0811092864162673
fapmachin-eth,0.0298093422953532
yodaone-eth,0.0650379598220793
vvt9x,0.0983552057900244
gzh66,0.2622398851907048
evmosair,0.2294723248556157
beebeewan,0.0811092864162673
bitneoli,0.1306304779019105
general-ria,0.0815830668318495
doakakek,0.0646006437607605
jianhun,0.1135422627663513
0x-y4c0,0.0983579307638646
roiko190,0.0983225061039414
nkosearas,0.113277774839023
safderr,0.0972788411231252
difint,0.131054300100022
candybabygood,0.0982952563655389
