Handle,Distance_Min
audsssy,0.5
aug335,0
augs66,0
auguarrimanas,0.3076923076923077
augustabrids,0.15384615384615385
augustanjmn,0
augustejackie,0
augustharrisond,0.14285714285714285
augustin530,0
augustineantonias,0.26666666666666666
augustol,0
augustus1988,0.11764705882352941
augustusdevinny,0
augustye,0.4
aulat,0
aulcyoung25,0
auliahanna,0.16666666666666666
aum786,0
aungkhingphyo,0.35714285714285715
auostai,0.23076923076923078
auouam,0.07692307692307693
auravr19,0
aureliarockydd084,0
aurelicataylor,0
aurerum,0.3333333333333333
aurora0115,0
aurorashelle,0
auroraug,0.25
auroraxxr,0.07142857142857142
aurore9,0.3
aurore94028849,0.045454545454545456
auruhm,0.05263157894736842
aurveda,0.30434782608695654
ausername123-byte,0.4423076923076923
aushinia,0
aussie11,0.05555555555555555
aussie44,0
aussiefred,0
austin471,0
austinambur,0
austinb1226,0
austonst,0.5609756097560976
autarkxu,0.08695652173913043
authurcome,0.058823529411764705
autotaixiuxyz,0.4838709677419355
autumn060,0
autumnbanks,0.14285714285714285
autumntwoto007,0
aux601094,0
auxsystem,0
ava0067,0.14285714285714285
ava136462,0
avabaqwe,0
avachabay,0.25
avae3561,0
avah919,0
avalyn168,0
avanish9696,0
avantatoo,0
avantiscrypto,0
avasaeli,0
avatadfund,0
avatar4k,0.02247191011235955
avatarkin,0.06666666666666667
avaworld16,0.11764705882352941
avax3300,0.3333333333333333
avaxmhmtlp,0.21052631578947367
avbul,0
avccwvh733zsn,0
avci2,0.3076923076923077
avd002411,0
avd0024111,0
avectats01,0.25
avelinaburni,0
avenger1997,0.23076923076923078
avengerassemb,0
aver62,0
avery3232,0
averyanys,0
averybetsy,0
averyburkeeburke,0.21428571428571427
averyonions,0.16666666666666666
avhbaaa,0
avi1906,0.2222222222222222
avibhawnani,0
avicenne7,0.20689655172413793
avikamat,0.15384615384615385
avikprodip,0.25
avinash369crypto,0
aviral10x,0.4788732394366197
avisd1969,0.09090909090909091
avisionaryco,0
avisser79,0.125
avive,0.15384615384615385
avleneneccere,0
avneshkumadi,0
avocato31,0.1875
avocatt,0.1
avogroovy,0.18181818181818182
avoolo,0.6666666666666666
avp1598,0.25
avrahm,0
avtortour123,0
avzhur,0
aw8159236,0
awaitm1,0.18181818181818182
awakeningm002,0
awantoch,0
awarebear,0.2
awaszuka,0
awdkowjf,0
awesomedevelop,0
awesomemikeinc,0
awilovincent65,0
awoben,0.14285714285714285
awoodrow,0.3076923076923077
aword81,0.2
awosayi,0
awplnycd,0.2
awproduct,0.1
awrazpem,0.3
awsmkdu,0.07142857142857142
awsx32,0.25
awtammsaar,0.4098360655737705
awuuuuu,0.10714285714285714
awwakum,0.18181818181818182
ax1202,0
axbycz123,0.06666666666666667
axczv68,0
axdvdv,0.35714285714285715
axebrew,0.125
axecrusher,0
axel-fehr,0.5
axer-wyh,0.2222222222222222
axgqks,0.29411764705882354
axia-callum,0.5263157894736842
axiba69,0.45454545454545453
axieak,0.4444444444444444
axios91,0
axonaxon,0
axp47ra,0
axper777,0.26666666666666666
axtelleahanna,0.5
ayan-01,0
ayanfemiatata,0.2
ayanokojikiyotakaa,0.13793103448275862
ayatomf,0.045454545454545456
ayaz3437,0
aybarbey,0.1111111111111111
aybel838,0.14285714285714285
aydanhotmail,0
aydar1995,0.375
aydinaqdam,0.11538461538461539
ayditmug,0.125
ayenies,0.14285714285714285
ayer3,0
ayevi29,0.2222222222222222
ayfskaj,0.3076923076923077
ayifttt,0.26666666666666666
ayikyuie,0.3
ayilfrancis,0.23333333333333334
ayisoli,0.25
ayktyk,0
ayla-ayla,0.09090909090909091
aylapatel100,0
aylaseaa,0
aymericblock0,0
aymohamed97,0
ayncasa,0
ayo999,0.14285714285714285
ayoblessing2021,0.023809523809523808
ayodejiawilliam,0
ayodeleodugbemi,0
ayoguvictor,0.13333333333333333
ayomi5591,0.23809523809523808
ayoncabinets,0.25
ayrtonbayer25,0.2
aysanamire,0.16666666666666666
aysanmahqw,0
ayse791,0
aysebanu,0.2
ayseeda0227,0
ayseozer789,0
aysinser,0
aysoustvax,0.26666666666666666
aytanet,0.14285714285714285
aytonsafiyyah964,0.4
aytx2022,0
aytz8768,0.21052631578947367
ayuanac1,0.1111111111111111
ayuanac2,0.125
ayubhossain0x,0
ayuilos,0.5454545454545454
ayush035,0
ayushgw,0.18181818181818182
ayushigithub1,0
ayushm2003,0.2222222222222222
ayyappanb95,0.2222222222222222
az0s,0
az1109,0.18181818181818182
az6yka,0.358974358974359
azadazdi,0
azadeh84,0
azadpoorb099d,0
azaleya22,0
azam15,0.1
azarbabas,0
azarimelika,0.0625
azaroth99,0
azbejug,0
azbuyone,0.125
azenoff,0
azerazer44,0
azerinvest,0.2222222222222222
azf20,0.375
azhang119,0
azhman00,0
azhongazhong,0.34375
azhonglaile,0.3939393939393939
azhurbilo,0.3
azibanks,0.16666666666666666
aziebangkit,0.1
azippy,0.07692307692307693
azivit,0.34782608695652173
azizahcarden416,0.3333333333333333
azizahmad331,0.3
azizhm24,0.30434782608695654
azizur322,0
azizyano,0.21428571428571427
azkiilllv,0
azleal,0
azmidayi,0.3902439024390244
azovstalukr,0.058823529411764705
azr2017,0.25
azrael612,0
azrkhr,0.24
azsxcjkdfd,0.1111111111111111
azteccem,0.35714285714285715
aztecgit,0
aztro89,0.3125
azurebluezp,0.15384615384615385
azures0crates,0.2222222222222222
azuretiger,0.2857142857142857
azw25,0.4
azwei-x,0
azxs44,0
azziebrusty,0
b-0xbluewhale,0.3
b-lenta,0.09090909090909091
b-show,0.16981132075471697
b-tekuniverse,0.02702702702702703
b0dh1i,0.2857142857142857
b0mb4rd,0
b1blacky,0.21428571428571427
b1oo,0.16666666666666666
b1rdmania,0.15384615384615385
b1v000r,0
b1xt,0.6229508196721312
b25t,0
b25tz,0
b29099937,0
b2london,0
b316da,0.38461538461538464
b3522045,0.1111111111111111
b6321963,0.07692307692307693
b67495908,0
b738899,0
b7b572,0
b7ceaca,0
b864wo,0.4
b89757,0
b9288c,0
ba11sdeep69,0
ba1852428923,0.2
ba1903,0.29411764705882354
ba6706010,0
ba80784891,0
ba8565,0
baa840084,0.125
baackombreaud2im,0
baaga9,0
baasmw,0
baba4562,0
babadajiba,0
babala01,0.25
babalangolama,0.35294117647058826
babao1015,0
babarkhaneth,0.25
babatundetr,0
babbette523,0
babenanhlockgh,0
babiceva257,0
babingtonma,0
babiola24,0
babiooof,0.3333333333333333
babipradhan,0.18181818181818182
babithcj,0
bablu45,0.1111111111111111
baboan2022,0.09090909090909091
babosaji,0
baboy4547,0
babushediao,0
babushvika,0
baby-525,0.125
baby76,0.25
babybabytiger,0.11764705882352941
babyfu,0.125
babyhuber,0.1111111111111111
babyoioi,0
babyqd,0
babyrok,0.25
babysnowstar,0.14285714285714285
babysomebody,0
babywishmewell,0.25
babyyoo,0.33714285714285713
babyyuzu,0.1
bacid12,0
backer767,0
backfliptildeps,0.5652173913043478
baconaetor,0
bad-girls,0.17647058823529413
badabing01,0.4
badaboom79,0
badan123,0.3939393939393939
badartifacts,0.3333333333333333
badbakery,0.1111111111111111
badbitch11,0
badboyjameson,0.2777777777777778
baddiesintech,0.5625
badfsx,0
badgerpawz,0.2
badibey,0
badidea75,0.4166666666666667
badnewsxxx,0.23809523809523808
badrisnghr1263,0
badsanta13,0.2631578947368421
badt-affkt,0.1111111111111111
badu6282,0
baekjames,0.10526315789473684
baezedmund,0
bagd1k,0
baggioliao,0
baghalishahi,0
bagheri2526,0
bagiyantaisya,0
bagmhmy110,0.05555555555555555
bagusharm,0.3125
baguss122,0
bahar-sepehr,0
baharchoudhury,0
bahci,0
bahman7483,0.125
bahmanwilliam,0.20833333333333334
baho36,0
bahonar3,0
bahongab,0
bahramgoz,0
bahribugra,0
bahubaligray1,0
bahuisamrqdv,0
bai569,0.17073170731707318
bai666666,0.17647058823529413
baiji0615,0.125
baikal4,0.23076923076923078
baileyconner19,0
baileykn,0
baillo94,0
bain940,0
bainay,0
bainp170,0
bairachnyi,0.5
baishang17722049,0
baishyam153,0
baiting98,0.08333333333333333
baiwu85,0.08333333333333333
baiyibo,0.1
baiyu-eth,0.09090909090909091
bajablast87,0
bajiang744525361,0
bajikavajjika,0.18181818181818182
bajuji,0
bakedent,0.3
bakeriasdfgg,0
bakgwei,0.2
bakhshi90,0.18181818181818182
bakhtiar27,0.0625
bal5911,0.16666666666666666
balaaoii,0
balaew,0.09090909090909091
balak57,0
balatest1,0
balbess26,0
balder18401,0.05128205128205128
baldwiibsondgd,0.1
baldwin32,0
baldwinisaac,0
balekaton,0
balentino575,0
balermarry,0
balesame,0.1875
balixueyuan,0.0625
ball187,0
ball789,0
balladonis,0.125
ballanhkirk,0
ballawra,0.375
ballboa,0.14285714285714285
ballconcerned7174,0
ballinbaby,0.3125
ballionaireball,0
ballro234932,0
balouthebear,0.125
baltazarburt,0.25
balubasveshwar,0
bamba416,0
bambalados,0.35714285714285715
bambinice,0.25
bambrezz,0
bamery188,0
bamgar1,0.03125
bammy,0.5
banah22,0.18181818181818182
banajung,0
banalw,0
bananamilk3,0
bananchiik,0
banch28,0
bandanaranas,0.08333333333333333
bandarri3,0.2777777777777778
banderas1967,0.2
bandish123,0
bandistaa,0
banditen,0
bandradeg274,0
bandy4899,0
banehalow,0
bangbangh4i,0
bangblack12,0
bangboongdev,0
bangdong2,0.1
banggga,0.125
banglamobkid,0.23809523809523808
banglamtcz,0
bangtam12,0
bangzicap,0.125
banh2b,0
banhongtao123,0
baninidinarvand1,0
banjuw,0
bank1r2011,0.16666666666666666
bank354,0.1111111111111111
bankcard6,0
bankhugo,0
banksg64,0.030303030303030304
bankshelby,0
banlon3,0
bannyno,0
banous,0.05263157894736842
banowa,0.04
banpa614168,0
banqiao5702,0.1111111111111111
banseyha,0
banshu97915,0
banyaswolowitz3443,0
bao001007,0.027777777777777776
bao0107,0.027777777777777776
bao1995,0
baoanhvu96,0
baobadboykt15,0
baobutong110,0.1111111111111111
baodepzai0sai,0
baohuhong,0
baolilong111,0
baolin86619,0
baoshao12327397,0
baoshijie001,0.2857142857142857
baotan63715,0
baothaixx,0.375
baovpham,0
baoxen,0
baoxian99319,0
baoxiaxia,0
baozangnanhai6,0
baozha3,0
baozipao6568,0
bap1213,0
bappu24,0
bapput,0
baqi369,0.02631578947368421
bar07,0.2777777777777778
bar1on,0
bar1ry,0.35294117647058826
bar5611,0
bara-a,0
barabazs,0.3333333333333333
barabou,0.07142857142857142
barakafrite07,0.47619047619047616
baran05050,0.047619047619047616
baran1222,0.2222222222222222
baranbay,0.25
barankeskin,0.16666666666666666
baranowski008,0
barapav,0
barbara00009372,0
barbara5555,0.2
barbara5891,0.16666666666666666
barbara96197218,0
barbaradav53,0.21428571428571427
barbaranniu,0
barbaratk,0.3888888888888889
barbarawil2,0
barbarayal,0.07142857142857142
barbarazky,0
barbariskasm,0
barbecuel0ver,0
barbhuiya777,0
barbock,0
barbrafihvb14,0
barceloniusz,0.043478260869565216
barcu,0.25
bardiasani,0.26666666666666666
barefoot-dev,0
bareleflepka,0.09090909090909091
barfinsaq,0.07692307692307693
barisahin19,0.1
barisgurn,0
bariskrk,0.16666666666666666
baristiesa,0.2
baritistaken,0
bariyertrue,0
barleyt584,0
barmaley6531,0
barmosha-opi,0.10256410256410256
barnabasbusa,0
barnaby221,0
barnes0707,0
barnes19616,0.1
barnes353,0
barnes6659,0
barnettnleys,0
barnettw0ng,0.05
barneyrin,0
baroncarey,0
barontheresa,0
barra950,0.25
barrerasbv,0
barretdorothe,0.08333333333333333
barretedith,0.08333333333333333
barriaulttoryhn3,0
barristo1,0.2727272727272727
barrrome,0.06666666666666667
barry1107,0
barrydillervd,0
barrywang853218409,0.5942028985507246
bars26,0
bars88hub,0.034482758620689655
bartacus6969,0
bartalix,0
bartb2b,0.2222222222222222
bartbral,0.2727272727272727
bartcrpt,0.3225806451612903
bartdsithsd,0.2857142857142857
bartezz19,0.45714285714285713
bartfrito,0.125
bartholoes,0.15384615384615385
bartholomew23,0
bartholomewsmollett,0.13333333333333333
bartkuz,0.125
bartlomiejwag,0
bartmessmathilde17,0
bartolomeuscuipici,0
barton2526,0
bartonpixel,0.25
bartoszgoc,0
bartoszradecki,0.16666666666666666
baryzhyk,0.1111111111111111
barzdasjackson,0
bas1022,0.23529411764705882
basala78,0
basanta21,0
basar5,0.10526315789473684
basat19,0.25
basedcaveman,0.18181818181818182
bash0x1,0.75
basha0315,0
bashamubarak756,0
basherenboqie,0
bashibaten,0
bashijiah,0
bashirov051,0.05
bashisanaa,0
bashisia,0
bashiwua,0
basicavisual,0
basileus1984,0
basileusxx,0.125
basilsage,0
basmacho,0.1111111111111111
basneter,0
basrenx,0
bassanizrdwayneqe,0
bassbass36,0
basscaat,0.07407407407407407
basselblad011,0
bassus,0
basyusuf,0.21428571428571427
bat981,0
batas225,0.1
bataxe1,0
batdao006,0
bathanus,0.25
bathroommushroom,0
batiania,0
batienergy,0.45
batigoal189189,0.2
batik557,0.10526315789473684
batishta,0.3333333333333333
batlugravenils,0
batrus058,0
bats314159,0
battayrr,0.125
battlefield521,0.1111111111111111
battlemachinevegalta,0.08333333333333333
battyarwenigg3n,0
batuhner,0.16666666666666666
batumi0,0
batuozcam,0.25
batur2020,0
bau110,0
bauparktoper,0
bauyell,0.07142857142857142
bavotr,0.05263157894736842
baxuka,0
baxw824,0.125
bay18275,0.18181818181818182
bay888,0
bayamd,0.1
bayarau,0
bayardhaha,0.07692307692307693
baybossko,0.3333333333333333
bayc1484,0
bayc9020,0
bayesianyy,0
bayesyy11,0.09090909090909091
baymoon13,0.08333333333333333
bayocom,0.36363636363636365
bayrakdarerdem,0
bayram199,0.25
bayram337,0.375
bazarba,0.125
bazir123,0
bazzer123,0.14285714285714285
bb-zhang,0
bbay222,0.3333333333333333
bbbjmsdxn,0.16666666666666666
bbbssxssdafdghjk,0.10526315789473684
bbcfive,0
bbcryptbb,0
bbddfghjkb,0
bbejas,0.2222222222222222
bberkaysahin,0
bbihyq,0.1
bbleae,0
bblytheddu,0.13333333333333333
bblytherussell,0.06666666666666667
bbmumu,0.5555555555555556
bbncdfhjk,0.25
bbnmiocxbn,0.2631578947368421
bbnmolczvbv,0.2222222222222222
bbnsssfcvv,0.2857142857142857
bbo837829,0
bbobenai,0.07692307692307693
bboozeshallow12,0
bboyatwork,0.16666666666666666
bbq84,0.3076923076923077
bbqgitman001,0.125
bbright68,0
bbritainy082,0.3333333333333333
bbroad25,0.2
bbrunorogerio,0
bbsaa889,0
bbsaqib,0.3333333333333333
bbsucker,0.45454545454545453
bbt0913,0.3333333333333333
bbubbyy,0.14285714285714285
bbvxsdvhmv,0.17647058823529413
bbwhzq,0.2
bc86wo,0.23529411764705882
bcg-2021,0.25
bchh150,0.02247191011235955
bciase,0.4
bcjiashu,0.2222222222222222
bcluoli,0
bcornick,0.5232558139534884
bdapv1,0.35714285714285715
bdas23791,0.14285714285714285
bdbdhkul,0.2857142857142857
bdddominic,0
bdehri,0.3125
bdekors2,0
bdelorenzoqsdg,0
bdemiralp127,0.125
bdjony,0.022727272727272728
bdk81,0.16666666666666666
bdokvhlo,0
bdrqf13114,0
bdsnyjfdb,0
bdtoan,0.07692307692307693
bdtzbtfdb,0
bdvrgdcdv,0.0625
bdvxzdbfbhdzbcdn,0
bdzcdgzxdc,0.21428571428571427
be144lease,0
beacheredward,0.06666666666666667
beacherrichardss,0.09090909090909091
beachersha,0
beacon-akhenaton,0
beamaximum,0
beangrandpapa,0
beanmom,0
bear2205,0.3333333333333333
bearbf,0
bearcuptv,0
beardozero,0
bearjacob,0
bearmarco,0.7317073170731707
bearyue12,0.22
beasta,0.4666666666666667
beastmode2047,0.6
beastmodus777,0.23076923076923078
beat8k,0
beatlesstony,0.1111111111111111
beatricefes,0
beatricekaniss1,0
beatroeld,0.08333333333333333
beatrusak,0
beatwa,0.125
beauarms,0
beauedware,0.0625
beaumurray,0.06666666666666667
beauoortiz,0
beauty88,0
beaverhunt,0.3333333333333333
bebetik,0.2608695652173913
bebuchong,0.5
beccarnd,0.25
becker2662,0
becker891,0.125
beckmum,0
becks40,0
becky-jin,0.3333333333333333
becky-tracey,0.1111111111111111
beckyki33512982,0
beckymama,0
beckype50836087,0
becu95,0.2
bedgoo,0
bee-cryptio,0.2
beeache,0.16666666666666666
beebeeline,0
beebeewan,0
beebspreshh,0
beef1218,0
beefundtustman,0.41935483870967744
beeight,0.2
beejforlife,0.18181818181818182
beemeeupnow,0.25
beerioman,0
beetleblack,0.3333333333333333
befee887,0
beflynn,0.06666666666666667
begerunos,0.125
begerva,0
begin99,0
behannageorgene,0
beharj,0
behealthy90,0.0625
beheotronvo,0
behname20,0
behnaming,0
behnamjz,0
behnamsamiei18,0.11764705882352941
behrangn,0
behroozp,0.125
behroozsg,0.21052631578947367
behtashmoradi,0.2
behtin,0
behumble4,0.3333333333333333
behzaddj,0
behzadghg,0.06666666666666667
bei0335,0.125
beibeiow,0
beichenls,0.14285714285714285
beifenga,0.125
beifengle4,0.25
beifengmx,0
beimu626,0.17647058823529413
beingujjwal,0
beiningo,0.14285714285714285
beiw789,0.1111111111111111
bejanhay,0.125
bejega,0.1875
bejeni,0
bekirerdem,0
bekzatakkaliev,0
bekzhan4334,0
belal29,0.1590909090909091
belalm7,0
belastena,0
beleza77,0.20833333333333334
belfiorecandelaria9ec,0
belg1o,0.3333333333333333
belialc80,0
belialchenke,0
belibiskecap,0
belier73,0
believeinapathy,0.4666666666666667
belindaingersoll,0.07692307692307693
bellabaobao,0
bellaholmes,0
bellalila123,0
bellaxius,0.058823529411764705
bellazzzzzo,0
bellburks033,0
bello555,0.058823529411764705
belloarlenejay,0
bellrace,0
belltrador7,0
bellygold,0.1111111111111111
belnedictg,0
beloz1983,0
belter18,0
belyi98,0.25
belyjjjj,0.2
belzky2021,0.13793103448275862
ben-tai,0.5
ben63156,0
benaca0,0
benaholl,0.16666666666666666
benakich,0
benamarrison,0
benbemn,0
benbro4web3,0.14285714285714285
benbukado94,0.2
bencucumberbtch,0
bend7dc,0.1111111111111111
bendenizrecep,0
benderofpixels,0.5
bendsp,0.4
benedicmacaula,0.07142857142857142
benedicrays,0.09090909090909091
benedictmicahs,0
benedictruno,0
beneisnr,0
bengbengle,0.3
bengy-bunny,0.07692307692307693
benhylau,0.14285714285714285
benihana26,0.2222222222222222
benja-ross,0
benjacobs349,0
benjamin226,0
benjamin3011,0.2
benjamin638900,0.07692307692307693
benjaminbouchar,0.16666666666666666
benjaminion,0.3888888888888889
benjaminpetersens,0
benjaminsayers,0.52
benjaminsicard,0.16
benjiming22,0.2
benjix21,0.4
benkatz11,0.3076923076923077
benking71,0.25
benlakoff,0.5658914728682171
benlsie,0.16666666666666666
benmrchen,0
bennettdivide,0
bennie246,0.36363636363636365
benny-bull,0.045454545454545456
bennybolivar,0.3225806451612903
bennyroe,0
benomauro,0
benorg8,0.3333333333333333
benpercifield,0.3684210526315789
benschac,0.2857142857142857
bensenkerni08,0
benshushan,0
bensonboat,0
bensonlandons,0.23076923076923078
bensonliu007,0
bensparkscode,0.52
bentechybkp,0
bentleyw2,0
bento-box-train,0.2
bentosetc,0.057692307692307696
benv666,0.5833333333333334
benwhately,0.54
benwhite112,0.08333333333333333
benwillson-akf,0.2
beny0715,0.0625
benyaminnajafi,0
benz636,0
benzlimm,0
benzzzzzzzzz,0
bequanimous,0.13333333333333333
beradkas,0.05
berayanpouler,0.1
berber123,0
berdamar,0.1
bereketsan,0.14285714285714285
berenike29,0
berenrana,0.6666666666666666
bereziv,0
berftr,0
bergamaskian,0
bergca,0
bergen63,0
bergow,0
berkeozy3,0
berksohto,0.37894736842105264
berktopkan,0
berlin-miner,0.55
bermigue,0
bermudanodes,0
bern116,0
bern6952,0
bernard2701,0
bernardchoo,0.6388888888888888
bernardeauj,0.3333333333333333
bernardonassar,0
bernardur,0.26666666666666666
bernewang1,0.21428571428571427
berni0726,0.2
bernicelill,0.3076923076923077
berniebridges,0.15384615384615385
berniebridgess,0
bernieceswint,0
bernsrebucko,0
bernyn,0.5
berryisai,0
berryresponsible8577,0
berserk999,0.5
bershtsk,0.21739130434782608
bert-bert,0
bertcrof,0
berteotti,0
bertmcdonal,0
bertolege,0.14285714285714285
bertonacheson,0.08333333333333333
bertonjeames,0
bertramarsafd,0
bertramkiplin,0
bertran001,0
bertrteemqr,0.07142857142857142
bertrume,0.14285714285714285
bertshaww,0
bertugkara,0
beryadam,0
berylkennedy,0
berylmorriso,0.058823529411764705
beschaeld,0
bessie99,0
bessjenkins,0
bessonov0011,0.16666666666666666
bestape,0.8333333333333334
besteric,0.2
bestiann,0.125
bestluck18,0
bestlx0,0
bestman08-yc,0.34782608695652173
bestmanbuka,0.2857142857142857
bestmark1,0
bestmati,0.0625
bestnft,0.3333333333333333
bestsfd,0.14285714285714285
bestwishforyou,0.07407407407407407
bestztrssm,0.20833333333333334
betadejah,0.14285714285714285
betamavro,0.7142857142857143
betamax,0
beterord,0.058823529411764705
bethany51259184,0
betharm31869474,0
bethvaight,0.18181818181818182
bethwil46863658,0.2
betkape,0
betmeganjohnson,0
betochalaca,0
betsyw2,0.16666666666666666
betterliu2333,0
betterlivin,0
betterwithaj,0
bettydedwards17,0
bettykins,0
bettyrlopez39,0
beufhb,0
bevercuss,0.2727272727272727
beverleyangel88,0
beverly44250,0
beverly59978243,0
beverly78090417,0
beverlydillo,0
bevisgallacher,0.3333333333333333
bevislitis,0
beyakalujua,0
beyniww,0.16666666666666666
beyond009,0.1111111111111111
beyondi8,0.1111111111111111
beytullah47,0.2
bezdelnick,0
bezhaltur,0
beznamee,0
bfbgdzfkg,0
bfdzbsbntazh,0.23529411764705882
bfgbtbt,0.06666666666666667
bfghlftdsf,0
bfqu,0.43478260869565216
bfundac,0
bgamer01,0.24050632911392406
bgary7449,0
bgb258,0.23529411764705882
bgbrthrs,0
bgcyvrnj,0
bgdhbftn,0
bgdsgbrdsgvz,0
bgdsh,0
bge3467,0
bgfbftgbtg,0
bgfbngfbfgbg,0
bgfbtftr,0.23529411764705882
bgffsg,0.16666666666666666
bgfiyolmd,0
bgfsbtfgh,0.26666666666666666
bghyurtgfgh,0
bgibers,0
bgizzleethboy,0.125
bglydafbg,0
bgmieaw,0
bgnormous,0
bgoex1,0
bgoex1163,0.2
bgrhtf,0.2857142857142857
bgsbtrbtr,0.05555555555555555
bgytydnbynyt,0.1875
bgzbgfxngfx,0.07692307692307693
bh2033,0.23076923076923078
bhaefb,0.25
bhai1123,0
bhaiko,0.2727272727272727
bhanu8977,0
bharat273,0.3114754098360656
bharatiyaak,0.42857142857142855
bhargavkakadiya,0.25
bharigauda,0.16666666666666666
bhattizstuliauwf,0
bhattkamal19,0.2916666666666667
bhavisha-airdrops,0.125
bhcy2,0.1
bherfnwughreh,0
bhessel,0.3
bhfdgbdsvf,0
bhim2,0.06666666666666667
bhjnggf,0
bhop4ik,0.2
bhoyaaaa,0.14285714285714285
bhpbest,0.03571428571428571
bhstrhthytj,0.26666666666666666
bhtqrbtk,0
bhtsrbstrb,0.125
bhtwbht,0.2692307692307692
bhtwbht001,0.3333333333333333
bhupalsinghr1263,0.11363636363636363
bhupinders979,0.14285714285714285
bia462,0.16666666666666666
biahezasos,0
biaming-coder,0
bian2353601,0
biancabuzea200,0
biancagadelha,0.45
biancasama,0.5510204081632653
bianping66716,0
biber12324,0
bibi1999999,0
bibililia,0.28
bibiqu,0
biboombi,0.125
biboudam,0
bicanski,0.3076923076923077
bickolico,0
bickyrauniyar,0.125
bicointomoon,0.045454545454545456
bicovid527,0
bicreign,0.16666666666666666
bicyclesize71,0
bidendp,0.15384615384615385
bidurs,0.35714285714285715
bielu17,0.125
bierbou,0
biernlodbrok,0
bifaruk,0.25
big-aaron,0
big1818,0.14285714285714285
bigabom,0.14285714285714285
bigbigblock,0.16666666666666666
bigbreake,0
bigbrodfids,0.17391304347826086
bigbuggrow,0.3108108108108108
bigdavidbob,0.1111111111111111
bigdog-rgy,0.5
bigfiremelonn,0
bigfishcn,0.21739130434782608
bigfoxair,0
bigfrancc,0
bigfrozen,0
biggerstaffsolange,0
bigglesmac,0
bigimot1000,0.125
bigiq1,0
bigjimmy823,0
bigjove,0
bigladbrokes,0
biglezm8,0
bigmanpazuu,0
bigmoonlee,0.4
bigpatipan,0
bigpp178,0
bigpun128,0.1111111111111111
bigred097,0
bigshortcash,0
bigshrimp28,0.23636363636363636
bigsmaik777,0.4772727272727273
bigsoda111,0.1
bigstrongboy1,0.23076923076923078
bigtoddy-eth,0
bigtopz,0.125
bigtravwashere,0.125
biguancha,0.16666666666666666
biguou7836452,0
bigwhile89,0
bigyanwang,0.125
bigyouzi,0.21428571428571427
bigzulu1,0.5294117647058824
bihasa,0
bihlls9110,0
bihvchl,0
bikas54321,0.4166666666666667
bikash754754,0
bikery993,0.2222222222222222
bikesenell,0.15384615384615385
bikesh00000,0.2222222222222222
bikgod,0.043478260869565216
bikidas242309,0.16666666666666666
bikorkor,0.1111111111111111
bikramjit007,0
bikwas007,0.16666666666666666
bilalabid,0.3125
bilalelsakka,0
bilalzone,0.4375
bilinkis,0.2
bilivilik,0.07692307692307693
bill-mar,0.11764705882352941
bill9812,0
billbout,0.2631578947368421
billc16,0
billdng,0.2222222222222222
billi255,0
billielogangrse,0
billiescruggs5761,0
billimancrypto,0.14285714285714285
billimanjaros,0
billineo,0.25
billionaira,0.3142857142857143
billionaire9,0.06451612903225806
billionmonero,0.42857142857142855
billionoon,0.13333333333333333
billl1835,0.1111111111111111
billlemkgiusepp,0.3333333333333333
billpottle,0.5263157894736842
billy25200,0.08333333333333333
billyaian,0.25
billyallen790,0
billybons-777,0.3953488372093023
billybudz,0.17857142857142858
billybutch3r,0
billygin1,0
billyjitsu,0.5833333333333334
billykane0801,0
billylyl,0.12903225806451613
billyrayval,0.045454545454545456
billyrussooo,0
billyshouldpatient,0
billyycastro7,0.06666666666666667
billyzyxx,0.2857142857142857
bilokp,0.2
bilolo31,0.11764705882352941
bilycarl3,0
bimasix,0.08
bimba8,0
bimbola007,0.2222222222222222
bimz88,0
bin1314520,0.08333333333333333
binance1616,0
binancecap,0.15196078431372548
binancezh,0.15517241379310345
binbin1648526,0
bingbank,0
bingbernar,0
bingelooo,0.2727272727272727
binggeoffre,0
bingjue007,0.2857142857142857
bingjue008,0
bingkafei88,0
bingley123,0.045454545454545456
binglvcha2022,0.3333333333333333
bingojack,0.25
bingshi21,0
binhang05,0
binhay,0
binhbka,0
binhmai13,0
binhy726368,0
binsonabraham,0.25
binwang23,0
binzo123,0.4166666666666667
binzoko,0.14285714285714285
biocryptonet,0.07692307692307693
biogerm2022,0.3333333333333333
biologast,0
bioslg,0.16666666666666666
bipin102,0.19230769230769232
birdman805,0
birdmonn,0.047619047619047616
birdynomnom,0.4117647058823529
birkankucuk,0.18181818181818182
birkebig,0
birkonsuc,0.08
birolata,0.25
birruang,0
birsanmaraldgsd,0
birsentr,0
birthhh,0
birthm,0
biruptr,0.1111111111111111
birxhe,0
bishiboies,0
bishop5,0
bishopsdasd,0
bisnu999,0.25
bisonqt,0.14285714285714285
bisumih,0
biswa016,0
bit789,0.15384615384615385
bita014,0.1111111111111111
bitachatv,0.07692307692307693
bitaliketh,0
bitbangby,0.25
bitboy666,0.1111111111111111
bitcether,0.5
bitcion6,0.08
bitcoin00000,0
bitcoin00001163,0.2222222222222222
bitcoincurrency9999,0
bitcoiner903,0.4
bitcoinfan1991,0.14285714285714285
bitcoinlaw,0.3
bitcoinmaksimalisti,0.3783783783783784
bitcoinzhang1,0.6130653266331658
bitcow1,0.047619047619047616
bitdao100,0
bitekinga,0
bitemao,0.34615384615384615
biternet,0
bitgreenrick,0.37894736842105264
